checking_status,duration,savings_status,employment,installment_commitment,age,credit_amount_log,monthly_burden,financial_stress_score,high_risk_interaction,target,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_guarantor,other_parties_none,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,foreign_worker_yes,purpose_risk_low_risk
2,24,3,2,3,20,7.908019444632471,113.25,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False
3,24,4,0,4,40,7.214504414151143,56.583333333333336,3,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
2,6,2,3,1,32,6.837332814685591,155.16666666666666,4,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False
3,24,3,1,4,23,7.274479558773871,60.083333333333336,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2,24,3,2,1,36,8.352790135124629,176.70833333333334,5,1,1,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,18,3,1,2,31,7.9287663216266955,154.16666666666666,3,0,1,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
0,24,3,2,1,32,8.259458195332408,160.95833333333334,3,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,7,3,3,1,45,7.753623546559746,332.7142857142857,5,0,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
2,9,3,2,4,30,6.823286122355687,102.0,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2,24,3,1,4,34,7.516433302915632,76.54166666666667,5,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,36,3,2,4,28,8.116715624819111,93.02777777777777,3,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,10,3,3,4,23,7.151485463904735,127.5,4,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
3,24,1,2,4,22,7.947678571301568,117.83333333333333,4,1,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False
0,24,3,2,3,74,8.417814747435958,188.58333333333334,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,36,2,2,4,50,7.890582534656536,74.19444444444444,4,0,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,18,3,3,4,33,7.62657020629066,113.94444444444444,3,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,15,4,0,4,45,7.170888478512505,86.66666666666667,0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True
3,12,2,4,4,22,6.60934924316738,61.75,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
1,10,2,0,1,48,7.123672785204607,124.0,3,0,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,21,0,3,4,29,8.119100837637486,159.85714285714286,3,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
3,24,3,2,1,22,8.197814032221203,151.33333333333334,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,18,3,1,4,22,7.500529485395295,100.44444444444444,3,0,1,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,48,4,2,2,48,9.40960098282706,254.25,2,1,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,60,4,2,2,27,9.12238309321704,152.61666666666667,2,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,6,3,2,1,37,8.209852481301272,612.6666666666666,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
2,30,2,2,2,21,8.143807976771484,114.7,4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0,12,3,2,4,49,6.46302945692067,53.333333333333336,3,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
2,21,3,1,2,27,8.203304026795282,173.9047619047619,5,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,18,3,2,3,32,7.333676395657684,85.0,3,0,1,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
0,48,4,2,4,38,8.272570608424903,81.54166666666667,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
3,12,3,3,4,22,7.527793987721444,154.83333333333334,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,18,3,2,4,65,7.8636512654486515,144.44444444444446,6,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,15,4,0,4,35,7.590852123688581,131.93333333333334,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
1,6,3,2,2,41,7.6577552711348655,352.6666666666667,4,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,9,2,1,2,29,7.271008538280992,159.66666666666666,4,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,42,1,2,4,36,8.304742269640771,96.23809523809524,1,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,9,4,0,1,64,8.251403065380556,425.77777777777777,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,24,3,2,2,28,8.205491613120236,152.5,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,18,3,2,4,44,7.348587530927593,86.27777777777777,6,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,15,4,3,4,23,7.275864600546533,96.26666666666667,2,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,9,3,3,2,19,7.591357046698551,220.0,3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2,24,3,3,3,25,7.212294468500341,56.458333333333336,5,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,12,3,0,4,47,7.2399325913204695,116.08333333333333,3,0,0,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
0,24,1,1,4,28,7.227662498728654,57.333333333333336,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,60,3,1,2,21,9.658481754364784,260.8833333333333,3,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,12,3,3,4,34,7.309212365692763,124.41666666666667,3,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,42,3,1,3,26,8.382747094863314,104.04761904761905,6,0,1,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3,18,3,4,4,27,6.621405651764134,41.666666666666664,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,15,3,0,4,38,7.1770187659099,87.2,5,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,15,2,2,3,40,8.439015410352214,308.2,2,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,3,1,4,33,7.524021415206125,77.125,3,0,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
3,18,3,1,4,32,7.53955882930103,104.44444444444444,6,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
0,36,4,3,4,27,8.984818995876008,221.66666666666666,0,0,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
3,30,3,2,2,32,8.430327258394575,152.76666666666668,6,1,0,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False
0,12,1,2,2,26,7.234898420314831,115.5,1,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
1,24,3,1,4,38,6.854354502255021,39.458333333333336,4,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
3,12,3,2,4,40,6.529418838262226,57.0,6,0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
3,48,3,1,4,50,8.919586920999915,155.75,6,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,12,3,2,4,37,7.56164174558878,160.16666666666666,5,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,24,3,0,4,45,7.742402021815782,95.95833333333333,6,0,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False
2,36,2,0,2,42,8.998013113095823,224.61111111111111,4,0,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,24,3,1,4,35,7.760893195851024,97.75,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,14,3,4,1,22,8.287528423111763,283.7857142857143,6,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
2,12,3,0,4,41,6.790097235513905,74.0,5,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,48,4,1,4,37,9.232395362757014,212.95833333333334,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
2,30,3,2,2,28,8.348064228408266,140.7,5,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,18,3,0,2,41,8.758098072309089,353.3888888888889,5,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,12,3,2,3,23,7.168579897264035,108.08333333333333,4,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False
3,12,4,2,4,23,6.803505257608338,75.0,3,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
0,21,3,0,4,50,7.715123603632105,106.71428571428571,3,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,6,3,4,4,35,6.957497370876951,175.0,5,0,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False
1,6,3,2,2,50,6.954638864880987,174.5,4,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,24,3,4,4,27,8.750683034784592,263.0833333333333,3,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
2,30,0,2,4,34,8.159660737063376,116.53333333333333,2,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,48,3,2,1,27,8.191463051326927,75.1875,3,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False
3,12,3,0,3,43,8.485496104672983,403.5833333333333,6,0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
1,30,3,0,4,47,8.012349639327795,100.56666666666666,4,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,24,2,2,3,27,8.32845106681936,172.45833333333334,2,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,36,2,1,2,31,8.655737000864297,159.5,2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,60,3,0,2,42,9.246382963323112,172.76666666666668,3,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,6,1,2,1,24,7.640603826393634,346.6666666666667,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
0,21,1,3,4,41,7.855932199718614,122.85714285714286,1,0,1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
0,30,3,1,4,26,8.418697944667139,151.0,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,24,3,0,4,33,8.546946149565585,214.58333333333334,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,72,2,2,2,24,8.629807335785372,77.70833333333333,4,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3,24,3,0,4,64,7.776954403322442,99.33333333333333,6,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
0,18,3,3,3,26,7.282073658093465,80.72222222222223,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,6,3,3,1,56,7.338888133838879,256.3333333333333,3,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0,12,4,2,4,37,7.731930721948486,189.91666666666666,0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,15,3,2,4,33,7.2991214627108,98.53333333333333,3,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0,24,3,3,3,47,8.537779825024625,212.625,3,0,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
2,36,2,1,1,31,9.196038587265322,273.80555555555554,4,0,0,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,60,4,2,4,34,8.783855896643942,108.78333333333333,0,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,10,4,1,4,27,7.206377291472252,134.7,1,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
2,36,2,0,4,30,7.959625305098115,79.5,4,0,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,9,2,0,3,35,7.9208096792886,305.8888888888889,2,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
3,12,0,2,1,31,8.20303024171486,304.25,3,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,15,3,2,2,25,6.883462586413092,65.0,6,0,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False
2,15,2,2,3,25,7.875499292445208,175.4,4,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,2,3,2,29,7.9714309977693505,120.66666666666667,4,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,6,4,3,1,44,8.458928283284262,786.0,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,24,3,1,4,28,7.734121303328305,95.16666666666667,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,6,1,2,2,50,7.1204443723924875,206.0,1,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True
2,12,3,1,4,29,7.00669522683704,91.91666666666667,5,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False
0,12,3,4,1,38,6.831953565565855,77.16666666666667,3,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,18,3,2,4,24,7.496097345175956,100.0,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
1,15,3,0,4,40,7.552762084214147,127.0,4,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
0,12,1,2,4,29,7.024649030453636,93.58333333333333,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,48,3,0,4,46,8.753371421000903,131.89583333333334,6,0,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True
1,24,2,0,4,47,7.228388451573604,57.375,3,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
2,30,2,0,4,41,7.825644732219989,83.43333333333334,4,0,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False
2,27,3,3,4,32,7.835579246669965,93.62962962962963,5,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,15,1,0,1,35,8.580167990577626,354.93333333333334,1,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
2,48,2,1,3,24,8.788898309344878,136.66666666666666,4,0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
2,12,3,3,4,25,7.996317231796746,247.41666666666666,5,1,1,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2,9,3,0,4,25,7.095893221097532,134.0,5,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,9,3,2,2,37,7.6586995582682995,235.33333333333334,5,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
0,18,1,0,4,32,6.4457198193855785,34.94444444444444,1,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3,6,3,0,4,35,7.089243155027514,199.66666666666666,6,1,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,21,4,0,4,46,7.814803429489359,117.9047619047619,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True
3,9,3,2,4,25,7.037905963447182,126.44444444444444,6,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,60,3,1,4,27,9.548810611260068,233.78333333333333,5,0,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,30,4,0,1,63,8.935508711503221,253.2,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,30,4,0,3,40,8.032035314398824,102.56666666666666,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,18,3,2,4,32,7.317212408359839,83.61111111111111,3,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,24,4,2,3,31,8.054840221101024,131.16666666666666,1,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,20,2,0,3,31,8.724044745953469,307.4,4,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True
1,9,3,3,4,34,7.198931240688173,148.55555555555554,4,0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,6,0,3,4,24,6.073044534100405,72.16666666666667,2,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
3,12,3,2,4,24,7.113956109566034,102.33333333333333,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,9,1,2,4,66,6.673297967767654,87.77777777777777,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,27,3,2,3,21,7.852050207265889,95.18518518518519,3,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,6,0,2,2,41,5.5254529391317835,41.666666666666664,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
0,15,1,2,2,47,7.183111701743281,87.73333333333333,1,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
3,18,3,2,4,25,7.5406215286571525,104.55555555555556,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2,48,3,0,4,59,8.766705997750515,133.66666666666666,5,1,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
1,24,0,2,2,36,7.151485463904735,53.125,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False
2,24,3,3,1,33,8.764678074116606,266.7916666666667,5,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,24,3,2,2,21,7.59488438721652,82.79166666666667,6,0,1,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
2,8,3,1,4,44,6.634633357861686,95.0,5,0,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,24,0,2,2,28,7.86480400332846,108.45833333333333,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
0,4,3,1,1,37,8.125926802707886,845.0,3,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
2,36,4,3,3,29,8.291797105048733,110.83333333333333,2,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
2,24,3,2,1,23,9.355392643675321,481.6666666666667,5,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3,18,2,2,3,35,8.385032287813898,243.33333333333334,5,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,6,3,1,1,45,8.819073983267831,1126.8333333333333,3,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2,30,2,2,4,26,8.361941906144946,142.66666666666666,4,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,24,2,1,2,32,7.75190533307861,96.875,5,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,10,3,2,4,23,6.955592608396297,104.8,5,1,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False
0,21,4,0,4,41,8.058643712215618,150.47619047619048,0,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,24,1,2,4,22,7.81762544305337,103.45833333333333,4,1,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False
3,39,4,1,4,30,9.559587800086119,363.56410256410254,3,0,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
3,13,3,3,3,28,7.494430215031565,138.23076923076923,6,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3,15,3,4,1,23,7.828834527588089,167.4,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
3,12,3,3,3,37,7.150701457592526,106.16666666666667,6,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False
0,21,4,2,1,26,8.5657928612523,249.9047619047619,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,15,3,1,2,33,8.016317898503415,201.93333333333334,3,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
3,6,3,0,2,49,6.061456918928017,71.33333333333333,6,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
3,18,3,3,1,23,6.884486652042782,54.22222222222222,6,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,12,2,1,2,23,6.7357800142423265,70.08333333333333,4,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,30,3,1,4,25,8.660773919893762,192.36666666666667,3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,12,0,0,4,55,7.349873704738337,129.58333333333334,0,0,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,24,4,1,4,32,7.1592919047975645,53.541666666666664,3,0,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
1,6,3,2,1,74,7.170119543449628,216.5,4,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False
1,15,4,2,3,39,7.148345743900068,84.73333333333333,1,0,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,3,2,2,31,7.2399325913204695,58.041666666666664,3,0,0,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False
3,12,3,0,4,35,6.539585955617669,57.583333333333336,6,0,1,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,15,4,0,1,59,8.526351129201004,336.3333333333333,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,18,3,2,4,24,7.661527081358517,118.0,6,0,1,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
3,12,3,2,4,24,7.703007682479236,184.5,6,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,21,4,0,4,30,9.447860089234899,603.8095238095239,0,0,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,24,2,1,4,27,7.80954132465341,102.625,2,0,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
2,12,3,0,3,40,7.052721049232323,96.25,5,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3,30,3,3,2,31,8.042056410058754,103.6,6,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False
0,10,4,3,1,31,7.973155433444133,290.1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True
2,12,3,0,1,28,8.193676665955241,301.4166666666667,5,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
0,12,3,0,2,63,7.412160334945205,137.91666666666666,3,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
3,24,4,0,2,26,7.9420068084898565,117.16666666666667,3,0,0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True
3,36,3,2,3,25,8.995412975433313,224.02777777777777,6,0,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
0,21,3,0,1,36,8.09437844497296,155.95238095238096,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
0,24,2,0,4,52,7.707062655370473,92.625,2,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
1,12,1,4,2,66,7.300472814267799,123.33333333333333,2,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
3,24,4,2,4,25,7.22402480828583,57.125,3,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,36,3,1,4,37,8.170751423757535,98.19444444444444,3,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,18,3,1,4,25,8.163371316459912,194.94444444444446,6,0,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,36,0,0,4,38,8.65032450401942,158.63888888888889,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
2,18,3,4,2,67,8.261784679514752,215.11111111111111,5,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2,39,3,1,2,25,8.503905297089302,126.48717948717949,5,0,1,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False
0,24,0,0,4,60,7.57095858316901,80.83333333333333,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False
2,12,3,2,2,31,7.252053951852814,117.5,5,1,0,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,True
2,12,2,3,4,23,6.729824070489475,69.66666666666667,4,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
2,20,4,4,1,60,8.774776816043985,323.4,2,0,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,True
2,18,0,2,4,35,7.571473648851271,107.83333333333333,2,0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
0,22,1,0,3,40,7.892078421248119,121.5909090909091,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,48,4,0,4,38,7.920083199053234,57.3125,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
2,48,3,0,4,50,8.736328721332908,129.66666666666666,5,0,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
3,40,3,2,4,27,8.699348067653093,149.95,6,0,1,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
2,21,3,0,2,39,7.080867896690782,56.57142857142857,5,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
0,24,4,0,3,41,8.750524669117937,263.0416666666667,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True
